2024-05-02 23:04:25,350 INFO  Logger.cs: 70 - 
2024-05-03 10:57:27,906 INFO  ExportHelper.cs: 162 - Creating CMakeLists.txt at C:\Users\ge84jez\OneDrive - TUM\ICRA24\double_pendulum\CMakeLists.txt
2024-05-03 10:57:27,906 INFO  ExportHelper.cs: 166 - Creating joint names config at C:\Users\ge84jez\OneDrive - TUM\ICRA24\double_pendulum\config\joint_names_double_pendulum.yaml
2024-05-03 10:57:27,906 INFO  ExportHelper.cs: 170 - Creating package.xml at C:\Users\ge84jez\OneDrive - TUM\ICRA24\double_pendulum\package.xml
2024-05-03 10:57:27,906 INFO  PackageXMLWriter.cs: 21 - Creating package.xml at C:\Users\ge84jez\OneDrive - TUM\ICRA24\double_pendulum\package.xml
2024-05-03 10:57:27,914 INFO  ExportHelper.cs: 177 - Creating RVIZ launch file in C:\Users\ge84jez\OneDrive - TUM\ICRA24\double_pendulum\launch\
2024-05-03 10:57:27,914 INFO  ExportHelper.cs: 182 - Creating Gazebo launch file in C:\Users\ge84jez\OneDrive - TUM\ICRA24\double_pendulum\launch\
2024-05-03 10:57:27,914 INFO  ExportHelper.cs: 187 - Saving existing STL preferences
2024-05-03 10:57:27,914 INFO  ExportHelper.cs: 450 - Saving users preferences
2024-05-03 10:57:27,914 INFO  ExportHelper.cs: 190 - Modifying STL preferences
2024-05-03 10:57:27,914 INFO  ExportHelper.cs: 464 - Setting STL preferences
2024-05-03 10:57:27,914 INFO  ExportHelper.cs: 196 - Found 0 hidden components 
2024-05-03 10:57:27,914 INFO  ExportHelper.cs: 197 - Hiding all components
2024-05-03 10:57:27,987 INFO  ExportHelper.cs: 204 - Beginning individual files export
2024-05-03 10:57:27,987 INFO  ExportHelper.cs: 270 - Exporting link: base
2024-05-03 10:57:27,987 INFO  ExportHelper.cs: 272 - Link base has 1 children
2024-05-03 10:57:27,998 INFO  ExportHelper.cs: 270 - Exporting link: link1
2024-05-03 10:57:27,998 INFO  ExportHelper.cs: 272 - Link link1 has 1 children
2024-05-03 10:57:27,998 INFO  ExportHelper.cs: 270 - Exporting link: link2
2024-05-03 10:57:27,998 INFO  ExportHelper.cs: 272 - Link link2 has 0 children
2024-05-03 10:57:27,998 INFO  ExportHelper.cs: 317 - link2: Exporting STL with coordinate frame link2_coordinate
2024-05-03 10:57:27,998 INFO  ExportHelper.cs: 322 - link2: Reference geometry name 
2024-05-03 10:57:28,031 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\ge84jez\OneDrive - TUM\ICRA24\double_pendulum\meshes\link2.STL
2024-05-03 10:57:28,107 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2024-05-03 10:57:28,107 INFO  ExportHelper.cs: 317 - link1: Exporting STL with coordinate frame link1_coordinate
2024-05-03 10:57:28,107 INFO  ExportHelper.cs: 322 - link1: Reference geometry name 
2024-05-03 10:57:28,131 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\ge84jez\OneDrive - TUM\ICRA24\double_pendulum\meshes\link1.STL
2024-05-03 10:57:28,195 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2024-05-03 10:57:28,195 INFO  ExportHelper.cs: 317 - base: Exporting STL with coordinate frame Base_coordinate
2024-05-03 10:57:28,195 INFO  ExportHelper.cs: 322 - base: Reference geometry name 
2024-05-03 10:57:28,223 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\ge84jez\OneDrive - TUM\ICRA24\double_pendulum\meshes\base.STL
2024-05-03 10:57:28,316 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2024-05-03 10:57:28,324 INFO  ExportHelper.cs: 145 - Showing all components except previously hidden components
2024-05-03 10:57:28,404 INFO  ExportHelper.cs: 145 - Resetting STL preferences
2024-05-03 10:57:28,404 INFO  ExportHelper.cs: 478 - Returning STL preferences to user preferences
2024-05-03 10:57:28,404 INFO  ExportHelper.cs: 228 - Writing URDF file to C:\Users\ge84jez\OneDrive - TUM\ICRA24\double_pendulum\urdf\double_pendulum.urdf
2024-05-03 10:57:28,404 INFO  CSVImportExport.cs: 32 - Writing CSV file C:\Users\ge84jez\OneDrive - TUM\ICRA24\double_pendulum\urdf\double_pendulum.csv
2024-05-03 10:57:28,404 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2024-05-03 10:57:28,404 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2024-05-03 10:57:28,404 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2024-05-03 10:57:28,404 INFO  ExportHelper.cs: 234 - Copying log file
2024-05-03 10:57:28,412 INFO  ExportHelper.cs: 439 - Copying C:\Users\ge84jez\sw2urdf_logs\sw2urdf.log to C:\Users\ge84jez\OneDrive - TUM\ICRA24\double_pendulum\export.log
2024-05-03 10:57:28,412 INFO  ExportHelper.cs: 237 - Resetting STL preferences
2024-05-03 10:57:28,412 INFO  ExportHelper.cs: 478 - Returning STL preferences to user preferences
2024-05-03 10:59:40,814 INFO  SwAddin.cs: 294 - Assembly export called for file double_pendulum.SLDASM
2024-05-03 10:59:40,814 INFO  SwAddin.cs: 299 - Save is required
2024-05-03 10:59:40,814 INFO  SwAddin.cs: 313 - Saving assembly
2024-05-03 10:59:41,026 INFO  SwAddin.cs: 316 - Opening property manager
2024-05-03 10:59:41,034 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from double_pendulum.SLDASM
2024-05-03 10:59:41,034 INFO  ExportHelperExtension.cs: 1136 - Found 43 in double_pendulum.SLDASM
2024-05-03 10:59:41,034 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in double_pendulum.SLDASM
2024-05-03 10:59:41,034 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-03 10:59:41,034 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2024-05-03 10:59:41,034 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2024-05-03 10:59:41,034 INFO  ExportHelperExtension.cs: 1136 - Found 30 in base-1
2024-05-03 10:59:41,034 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-1
2024-05-03 10:59:41,034 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link1-1
2024-05-03 10:59:41,042 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Link1-1
2024-05-03 10:59:41,042 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link1-1
2024-05-03 10:59:41,042 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link1-2
2024-05-03 10:59:41,042 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Link1-2
2024-05-03 10:59:41,042 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link1-2
2024-05-03 10:59:41,042 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from double_pendulum.SLDASM
2024-05-03 10:59:41,042 INFO  ExportHelperExtension.cs: 1136 - Found 43 in double_pendulum.SLDASM
2024-05-03 10:59:41,042 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in double_pendulum.SLDASM
2024-05-03 10:59:41,050 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-03 10:59:41,050 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2024-05-03 10:59:41,050 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base-1
2024-05-03 10:59:41,050 INFO  ExportHelperExtension.cs: 1136 - Found 30 in base-1
2024-05-03 10:59:41,050 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-1
2024-05-03 10:59:41,050 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link1-1
2024-05-03 10:59:41,050 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Link1-1
2024-05-03 10:59:41,058 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link1-1
2024-05-03 10:59:41,058 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link1-2
2024-05-03 10:59:41,058 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Link1-2
2024-05-03 10:59:41,058 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link1-2
2024-05-03 10:59:41,442 INFO  SwAddin.cs: 339 - Loading config tree
2024-05-03 10:59:41,442 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
